id	product	TW15838	ERR152031	Escherichia_coli_HS_uid58393	RCE07	ERR152028	Escherichia_coli_SE11_uid59425	GUTCD_69_1_TI1	Escherichia_coli_IAI1_uid59377	C321	GUTCD_70_2_TI12	RCE08	GUTCD_36_1_TI13	ERR152027	CS01	GUTCD_CD_1IM_3	GUTCD_39_2_TI18	RCE04	RCE10	GUTCD_41_2_TI13	GUTCD_33_1_TI5	CS06	ERR181299	ERR181301	GUTCD_CD_64_LN	Escherichia_coli_O83_H1_NRG_857C_uid161987	Escherichia_coli_ED1a_uid59379	RCE05	RCE11	CS02	ERR152025	RCE03	CS04	ERR152033	HM605	GUTCD_55_1_AU4	CS03	CS05	GUTCD_54_1_TI6	ERR152029	RCE01	RCE06	ERR152030	ERR152026	GUTCD_55_1_TI19	ERR152032	LF82	GUTCD_CD_34_LN	GUTCD_57_3_TI5	RCE02	ERR152024	Escherichia_coli_UM146_uid162043	strains
OG0007427:	HTH-type_transcriptional_regulator_UlaR	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0005896:	hypothetical_protein	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	6
OG0011245:	putative_lipoprotein_YehR_precursor	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0003985:	Toxin_CcdB	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	31
OG0005969:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	6
OG0010220:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0004752:	hypothetical_protein	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	13
OG0008645:	Putative_sialic_acid_transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011414:	ADP-ribosyl-[dinitrogen_reductase]_hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0002933:	Proline/betaine_transporter	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0006714:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
OG0004076:	Multidrug_resistance_protein_MexA_precursor	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	29
OG0010944:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0005768:	Arc-like_DNA_binding_domain_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	7
OG0011519:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007995:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0008168:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
OG0003476:	Glycerol-3-phosphate_responsive_antiterminator	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	49
OG0000036:	hypothetical_protein	0	4	0	1	3	3	1	0	1	1	1	1	0	3	0	2	3	4	0	3	4	0	3	2	1	4	0	1	3	1	1	2	2	5	2	1	3	1	1	1	5	1	3	2	4	0	2	2	4	2	2	42
OG0010806:	HTH-type_transcriptional_regulator_SinR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0007825:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2
OG0000468:	Acetyltransferase_Pat	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0011714:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0003528:	Putative_aminoacrylate_peracid_reductase_RutC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48
OG0002473:	hypothetical_protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0005211:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	11
OG0008797:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0003145:	Psp_operon_transcriptional_activator	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50
OG0010243:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011024:	Ribosomal_RNA_small_subunit_methyltransferase_H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0000479:	Putative_L-lactate_dehydrogenase_operon_regulatory_protein	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	2	1	0	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	48
OG0001138:	hypothetical_protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0005858:	UDP-glucose_4-epimerase	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6
OG0010293:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0009170:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007146:	hypothetical_protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
OG0005522:	Glycosyltransferase_KanE	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
OG0008484:	D-lactate_dehydrogenase	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0007064:	Cysteine_protease-like_VirA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0011007:	PQQ-dependent_catabolism-associated_beta-propeller_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007382:	putative_L,D-transpeptidase_ErfK/SrfK_precursor	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0009250:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0011729:	hypothetical_protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0005837:	Methylaspartate_ammonia-lyase	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OG0007051:	hypothetical_protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0010030:	hypothetical_protein	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011700:	SpoVR_family_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0010969:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0007029:	Inner_membrane_amino-acid_ABC_transporter_permease_protein_YecS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OG0005454:	hypothetical_protein	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
OG0000796:	Thiamine_import_ATP-binding_protein_ThiQ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0008088:	hypothetical_protein	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0004486:	Type_III_secretion_system_protein_PrgH-EprH_(PrgH)	1	0	1	2	0	1	0	1	0	0	2	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	15
OG0002535:	High-affinity_branched-chain_amino_acid_transport_system_permease_protein_LivH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0006941:	hypothetical_protein	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
OG0009435:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0009548:	Aerobic_respiration_control_sensor_protein_ArcB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0004505:	hypothetical_protein	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	19
OG0002918:	Polysulfide_reductase,_NrfD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0002663:	Transcriptional_regulatory_protein_UhpA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0005216:	hypothetical_protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	9
OG0006304:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5
OG0002557:	putative_ABC_transporter_ATP-binding_protein_YbhF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0009496:	Murein_hydrolase_activator_EnvC_precursor	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0010736:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0007744:	sensory_histidine_kinase_AtoS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0008867:	Ribonuclease_HI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001096:	Magnesium_and_cobalt_efflux_protein_CorC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0007932:	Multidrug_resistance_protein_MdtM	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0000280:	Gene_25-like_lysozyme	2	0	1	1	0	2	2	0	0	2	0	1	2	0	2	0	1	3	2	0	1	1	0	0	0	3	1	1	1	1	0	1	2	3	3	1	1	2	0	0	2	1	0	3	0	1	0	3	1	1	0	33
OG0007563:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
OG0011115:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0002845:	N-acetyl-gamma-glutamyl-phosphate_reductase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0002327:	Semialdehyde_dehydrogenase,_NAD_binding_domain	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0011197:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OG0000143:	Outer_membrane_protein_N_precursor	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	51
OG0002525:	putative_oxidoreductase_YhhX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0001805:	Lysine-specific_permease	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0009307:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0000668:	Autonomous_glycyl_radical_cofactor	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0010109:	hypothetical_protein	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011178:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0011882:	hypothetical_protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0010939:	Chemotaxis_protein_MotA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0005543:	Sensor_histidine_kinase_LiaS	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0009605:	3-ketoacyl-CoA_thiolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0000279:	Phage_tail_protein_(Tail_P2_I)	2	0	1	1	0	2	2	0	0	2	0	2	2	0	2	0	1	3	2	0	1	1	0	0	0	3	1	1	2	1	0	1	2	3	3	1	1	0	0	0	2	1	0	3	0	1	0	3	1	1	0	32
OG0000718:	6-phosphogluconate_phosphatase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	51
OG0010897:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0004352:	Type-1_fimbrial_protein,_A_chain_precursor	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	22
OG0001454:	putative_D,D-dipeptide_transport_ATP-binding_protein_DdpD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0002214:	hypothetical_protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0003334:	2,3-diketo-L-gulonate-binding_periplasmic_protein_YiaO_precursor	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	49
OG0002837:	PTS_system_mannose-specific_EIIBCA_component	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0003914:	Sorbitol_dehydrogenase	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	33
OG0007248:	hypothetical_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
OG0007166:	hypothetical_protein	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
OG0010158:	FaeA-like_protein	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0000159:	Carbamoyl-phosphate_synthase_large_chain	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	51
OG0003012:	Soluble_cytochrome_b562_precursor	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0000684:	Ribosomal_RNA_small_subunit_methyltransferase_E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0010938:	Flagellar_transcriptional_regulator_FlhC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001245:	3-phosphoshikimate_1-carboxyvinyltransferase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51
OG0004971:	hypothetical_protein	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	12
OG0007969:	hypothetical_protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0000066:	dTDP-glucose_4,6-dehydratase_2	2	2	2	1	2	1	1	1	2	1	2	1	1	3	1	2	2	2	1	2	1	2	2	2	1	1	1	4	1	2	1	1	2	2	2	1	1	1	2	1	2	2	1	2	2	1	2	2	1	1	2	51
